序号,代码,名称,最新价,涨跌幅,研报数,买入,增持,中性,减持,卖出,2015收益,2016收益,2016PE,2017收益,2017PE,2018收益,2018PE,预留1
2,000576,广东甘化,-,-,0,0,0,0,0,0,0.40,--,--,--,--,--,--,0.000,0.000,201608
2,000578,盐湖集团,-,-,-,-,-,-,-,-,0.49,--,--,--,--,--,--,-,-,201608
2,000581,威孚高科,21.34,-0.47%,15,6,7,1,0,0,1.50,1.65,13.00,1.82,11.82,1.91,11.28,0.000,0.000,201608
2,000582,北部湾港,-,-,0,0,0,0,0,0,0.41,--,--,--,--,--,--,0.000,0.000,201608
2,000583,S*ST托普,-,-,-,-,-,-,-,-,-0.27,--,--,--,--,--,--,-,-,201608
2,000584,友利控股,10.90,-1.62%,0,0,0,0,0,0,0.04,--,--,--,--,--,--,0.000,0.000,201608
2,000585,东北电气,6.79,-2.16%,0,0,0,0,0,0,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2015
2,000586,汇源通信,20.07,-2.34%,1,1,0,0,0,0,0.09,0.67,30.67,0.88,23.35,1.18,17.42,0.000,0.000,201608
2,000587,金洲慈航,16.44,0.24%,4,3,1,0,0,0,0.28,1.06,15.43,1.45,11.46,1.79,9.32,0.000,0.000,201608
2,000588,PT粤金曼,-,-,-,-,-,-,-,-,0.04,--,--,--,--,--,--,-,-,201608
2,000589,黔轮胎A,5.48,0.18%,0,0,0,0,0,0,-0.33,--,--,--,--,--,--,0.000,0.000,201608
2,000590,启迪古汉,21.61,2.03%,1,1,0,0,0,0,0.10,0.18,117.67,0.28,75.64,0.44,48.14,0.000,0.000,201608
2,000591,太阳能,14.65,-1.74%,4,0,4,0,0,0,0.35,0.59,25.86,0.70,21.76,0.85,17.54,0.000,0.000,201608
2,000592,平潭发展,8.84,-6.06%,0,0,0,0,0,0,0.02,--,--,--,--,--,--,0.000,0.000,201608
2,000593,大通燃气,11.65,-2.59%,6,5,1,0,0,0,0.04,0.13,100.91,0.21,59.38,0.27,48.32,0.000,0.000,201608
2,000594,国恒退,-,-,-,-,-,-,-,-,-1.95,--,--,--,--,--,--,-,-,201608
2,000595,宝塔实业,11.02,9.98%,0,0,0,0,0,0,-0.37,--,--,--,--,--,--,0.000,0.000,201608
2,000596,古井贡酒,44.78,-0.40%,33,27,6,0,0,0,1.42,1.58,28.48,1.82,24.79,2.21,20.42,0.000,0.000,201608
2,000597,东北制药,9.65,-0.10%,1,1,0,0,0,0,-0.81,0.39,24.77,0.79,12.23,0.92,10.50,0.000,0.000,201608
2,000598,兴蓉环境,5.75,-2.38%,7,3,3,1,0,0,0.28,0.31,19.24,0.34,17.27,0.39,15.26,0.000,0.000,201608
2,000599,青岛双星,7.02,-3.17%,4,3,1,0,0,0,0.09,0.21,35.93,0.32,23.99,0.44,17.44,0.000,0.000,201608
2,000600,建投能源,9.53,-0.31%,19,10,9,0,0,0,1.14,1.15,8.42,1.25,7.72,1.35,7.18,0.000,0.000,201608
2,000601,韶能股份,10.51,1.84%,18,16,2,0,0,0,0.26,0.48,21.90,0.59,17.70,0.76,14.03,0.000,0.000,201608
2,000602,金马集团,-,-,-,-,-,-,-,-,0.64,--,--,--,--,--,--,-,-,201608
